like,for,com,sum,date,content 
3,1,1,5,2015-10-07,三水水水淼儿  的微博: 去年到长沙旅游，一年了都没忘记茶颜悦色！！！好想再喝一次 @茶颜悦色长沙  可以打包快递到南京么
3,1,6,10,2015-10-07,HJW是男神  的微博: 从10月2号晚回长沙开始保持着每天一杯的记录，和不同的小伙伴❤ 还有几个小时就要去广州了，三个月后以更优秀的自己去见更优秀的你！ @茶颜悦色长沙
4,3,8,15,2015-10-01,史上最详细悦方店找路指南，以及知乎茶也门店首次曝光 找不到茶颜悦方店的同学看这里（知乎茶也也开了）
6,2,10,18,2015-09-30,小峰潮品  的微博: 到长沙，你可以不吃臭豆腐，糖油粑粑，米粉，但你一定要来喝这个 超级赞，今天又去了，服务态度超好！！步行街 @茶颜悦色长沙  ！！！
5,1,13,19,2015-09-29,神奇的泊富真的28号开业了，请看前方记者发来的游记 霸蛮开业的泊富现在还是个半成品，但未来让人灰常期待
7,0,6,13,2015-09-25,OHPAI_Velonica傻不拉唧  的微博: 长沙妹子一枚，出门在外读大学，翻了翻相册翻到茶颜的图真的好想喝好想喝好想喝 我十一回去一定要喝 @茶颜悦色长沙  啊啊啊啊啊呜呜呜呜呜呜太想念这个味道了【话说本来几个店员桑都认识我了现在军训晒黑了估计也认不出来了
4,2,17,23,2015-09-24,不搞加盟，也不去外地开店，到底在搞什么鬼啊？看起来发展缓慢的茶颜其实在默默积蓄力量哦！只有地基打稳了才能更好地发展 不开加盟也不去外地开店的茶颜每天都在搞什么鬼？
0,1,8,9,2015-09-22,Ace-hun  的微博: 茶颜悦色的脑残粉  @壹峰萌萌哒  是我的好吃友！
15,3,25,43,2015-09-18,又被问到加盟的事儿了，把Boss的反省长文发一下，茶颜现在确实实力尚弱，撑不起加盟那么大的摊子 犯错要承认，打脸要站稳
7,0,9,16,2015-09-16,左边悦方南广场，22号；右边泊富三楼，28号……大概28号
0,0,0,0,2015-09-15,人民网福建频道  的微博: 【 #非主流拍身份证被拒#  16岁女生大闹派出所 】“头发就是要像彩虹一样才漂亮啊！为什么我不可以化烟熏妆？我不就戴个美瞳而已！这样才好看啊，你们到底懂不懂拍照！”昨日上午，在石狮市鸿山派出所，16岁的女生小王因坚持要拍“非主流”证件照被警方拒绝，在派出所大哭大闹。 “非主流”造型拍身份证被拒 16岁女生大闹石狮鸿山派出所
5,2,17,24,2015-09-05,笙箫箫_不背锅何以背天下  的微博: 大晚上收拾东西翻出一波 @茶颜悦色长沙  不知道还有多少散的散落在抽屉角落😂
4,0,10,14,2015-09-04,茶颜悦色官方微博  的微博: 微博也发一下，招人是个要紧事，要是招不齐人，悦方店、泊富店、河西王府井都得开天窗   @长沙好工作
6,0,2,8,2015-09-04,茶颜悦色官方微博  的微博: 微博也发一下，招人是个要紧事，要是招不齐人，悦方店、泊富店、河西王府井都得开天窗   @长沙好工作
4,1,17,22,2015-09-04,半次元绘画频道  的微博: 你喜欢上你本命，花了多长时间？
14,4,38,56,2015-09-04,微博也发一下，招人是个要紧事，要是招不齐人，悦方店、泊富店、河西王府井都得开天窗   @长沙好工作
0,1,3,4,2015-09-04,茶颜悦色官方微博  的微博: 什么鬼=_=并不需要这样的广告……
2,2,2,6,2015-09-04,茶颜悦色官方微博  的微博: 什么鬼=_=并不需要这样的广告……
2,0,1,3,2015-09-04,茶颜悦色官方微博  的微博: 什么鬼=_=并不需要这样的广告……
3,5,21,29,2015-09-03,什么鬼=_=并不需要这样的广告……
4,1,1,6,2015-08-28,雨花亭美食不完全攻略，但每次换着点菜也够吃个半年了 雨花亭有这么多好吃哒！还有五折的声声乌龙，八折的素颜锡兰！  看完记得转发
4,0,4,8,2015-08-26,冉姑娘  的微博: 乐和城偶遇一家奶茶店，竟然是中国风的。我很喜欢这个logo，名字，还有这个品牌的切入点。店员人很好，推荐的抹茶葡提很好喝。绿茶的清香啊~一点都不腻～文案风格一看就觉得老板肯定很有个性。建议品牌视觉设计再多留点白。再极致一点。这个方向真不错。 #职业病# @茶颜悦色长沙
4,0,7,11,2015-08-26,茶颜悦色官方微博  的微博: 雨花亭店已经默默试营业两天了，雨花亭凯德广场二楼近沃尔玛超市入口，隔壁是我以前力荐过的四英寸，隔壁的隔壁是喜辣，吃吃喝喝10米内就一次性搞定了。下周六起做开业活动，五折一周，八折一周
5,4,12,21,2015-08-23,雨花亭店已经默默试营业两天了，雨花亭凯德广场二楼近沃尔玛超市入口，隔壁是我以前力荐过的四英寸，隔壁的隔壁是喜辣，吃吃喝喝10米内就一次性搞定了。下周六起做开业活动，五折一周，八折一周
3,1,7,11,2015-08-23,微博： 该账号因用户自行申请关闭，现已无法查看。
7,0,26,33,2015-08-13,蚂蚁呀黑黑黑黑  的微博: 想喝长沙的茶颜悦色！为什么北京没有 @茶颜悦色长沙
6,0,9,15,2015-08-09,昨天的乐和城新店一元声声乌龙喝得还过瘾伐？不过瘾咱们今天继续
2,0,8,10,2015-08-02,岳阳的那点事  的微博: 用输入法打“cy” 打出“初音”是歌迷， “次元”的是漫迷，打出“成语”的是学霸，打出“产业”的是土豪，打出“穿越”的是影迷，打出“成员”的是基佬，打出吃药的已经放弃治疗！测测你是什么？
6,0,1,7,2015-08-02,
5,0,2,7,2015-07-24,苦糖是个丑胖丑胖的老阿姨  的微博: 额，这两天刚好出差回来，太久没见到茶小颜了。。。过来逛逛 @茶颜悦色长沙
4,1,4,9,2015-07-23,工作福利，蹭电影看，王朝的女人·杨贵妃，想拿免费门票的月底请光临茶颜悦色乐和城店
6,0,0,6,2015-07-22,长沙藏虾图已到茶颜二店（王府井后门），欢迎诸君自行取阅。感谢 @小西门菌
5,3,8,16,2015-07-12,gogoboi  的微博: Valentino 2015高级定制系列之黑色篇｜模特们是拜占庭公主和文艺复兴时期的少女，她们穿着现代版的教士袍、罗马浴袍和斗篷，戴着神话故事里的动物冠冕和项链，庄严、神秘、脱俗……这场秀就像一场穿越时空的梦，带我们回到了罗马帝国、拜占庭帝国和中世纪的罗马。 @Valentino官方微博
2,1,12,15,2015-07-07,有只关注了微博没关注微信的么？微信端在搞新店预热活动，想要福利就戳 【乐和城，茶颜来了】福利搞起来！
2,0,2,4,2015-06-30,关注名单里莫名其妙多了很多恶心的营销账号，微博真是药丸
5,0,1,6,2015-06-29,我去！简直惨过古天乐
3,0,2,5,2015-06-29,茶颜悦色官方微博  的微博: 风栖绿桂这个夏天还要不要卖，就看A股的走势了
2,0,16,18,2015-06-28,生活幽默大赏  的微博: 韩国猎奇恐怖漫画《整容液》~~（全） 看完心累 （图转）  #幽默君吐槽#
3,2,1,6,2015-06-28,食帖  的微博: BBC纪录片《油糖陷阱》｜糖与油，造成健康和肥胖的罪魁祸首，真的是这样吗？本片通过真人测试，得出了科学有力的结论，绝对刷新认识！单独吃糖或脂肪，短期内都可减轻体重；造成肥胖问题的根源是“糖油混合物”；不摄取糖分反而易得糖尿病。看完此片，该学会忌口了。视频放送： BBC纪录片-油糖陷阱-粤语繁中字幕
3,1,3,7,2015-06-28,躺床上看基友发来的八卦大帖，可算知道韩剧那么多狗血剧情哪儿来的了 http://t.cn/R23km1O
5,1,17,23,2015-06-28,风栖绿桂这个夏天还要不要卖，就看A股的走势了
4,1,11,16,2015-06-26,山胡椒油就是香料界的榴莲。
2,0,6,8,2015-06-24,茶颜悦色官方微博  的微博: 物业不再代收快递了，生无可恋。
3,1,4,8,2015-06-24,不明白为什么，反正就是看了一上午
1,0,0,1,2015-06-23,美帝这些事儿  的微博: 【NBC取消续订《汉尼拔》第四季】NBC刚刚放出消息，说将不再续订《汉尼拔》第四季。NBC称这部剧口碑很好，但却叫好不叫座，收视率一直很低迷。据消息称正在播出的《汉尼拔》第三季收视率创了新低。
2,0,2,4,2015-06-16,同问
10,0,3,13,2015-06-16,OHPAI_Velonica傻不拉唧  的微博: #来自一个脑残粉的艾特# 猜猜这是什么[转发][转发][转发][转发] @茶颜悦色长沙   @茶颜悦色长沙   @茶颜悦色长沙
4,0,0,4,2015-06-15,Ladybeardddddd  的微博: SOCK-SATIONAL!
7,0,5,12,2015-06-13,夏天到长沙来看海，看了又看
2,0,3,5,2015-06-12,想做兼职的学生旁友请务必一阅 给学生党的兼职指南
3,1,7,11,2015-06-12,物业不再代收快递了，生无可恋。
6,1,18,25,2015-06-09,笙箫箫_不背锅何以背天下  的微博: 这算是晒柜嘛hhh回到家稍微收拾了一下放杯子的柜子 @茶颜悦色长沙  然而并没有收拾出什么东西😂
1,1,2,4,2015-06-08,考完的诸位，准备出来浪了吗？ 9月你就要离开长沙了，我们努力跟上你的脚步
0,2,0,2,2015-06-07,新浪湖南  的微博: 网友卫视大赢家把 #湖南高考作文# 出处找到了……是二年级的一道阅读理解题……
2,0,0,2,2015-06-07,茶颜悦色官方微博  的微博: 什么鬼……
3,0,14,17,2015-06-07,#学具大英拍空碗# 德天顺青椒炒肉盖码饭，吃完歇了半个小时饭气，慢慢思考到底是去南门口五店还是司门口四店喝声声乌龙比较近，最后还是去大圆盘边上的麦当劳吃了个甜筒 #拖延症加懒癌晚期#
2,0,6,8,2015-06-07,影子乱飞  的微博: 啊啊啊！！东西也好好喝！！
1,1,3,5,2015-06-07,茶颜悦色官方微博  的微博: 什么鬼……
2,7,4,13,2015-06-07,什么鬼……
0,0,0,0,2015-06-06,微博： 该账号因被投诉违反《微博社区公约》的相关规定，现已无法查看。查看帮助 https://kefu.weibo.com/faqdetailid=13216
10,1,20,31,2015-05-29,我们
1,1,4,6,2015-05-24,茶颜悦色官方微博  的微博: 说好的送保温杯活动来了，微信参加答题  说好了要送【sexytea版】膳魔师同款保温杯，就今明后三天！  或转发本条推送均有机会得奖。24日晚8点通过  @转发抽奖平台  抽出5位得奖者。奖品需上门自取，so，外地的朋友就不用转啦。
0,3,2,5,2015-05-24,茶颜悦色官方微博  的微博: 说好的送保温杯活动来了，微信参加答题  说好了要送【sexytea版】膳魔师同款保温杯，就今明后三天！  或转发本条推送均有机会得奖。24日晚8点通过  @转发抽奖平台  抽出5位得奖者。奖品需上门自取，so，外地的朋友就不用转啦。
1,21,21,43,2015-05-22,说好的送保温杯活动来了，微信参加答题  说好了要送【sexytea版】膳魔师同款保温杯，就今明后三天！  或转发本条推送均有机会得奖。24日晚8点通过  @转发抽奖平台  抽出5位得奖者。奖品需上门自取，so，外地的朋友就不用转啦。
0,0,2,2,2015-05-20,你们感受一下
3,3,12,18,2015-05-18,关于加盟茶颜boss有话要说  听说你想加盟茶颜？
0,0,0,0,2015-05-18,
2,5,0,7,2015-05-14,茶颜悦色官方微博  的微博: #茶颜的正确打开方式# 热幽兰拿铁配四英寸三明治；冰声声乌龙配进待源、旺旺凉菜；去鲁哥、好吃婆、益华、天心大碗饭吃土菜看天气，冷天热金桔柠檬，热天冰幽兰拿铁；甜点弄裸蛋糕打包回家配自泡茉莉绿茶谁试谁知道。偶尔茶喝腻了去芝九搞一碗白雪芒果黑糯米。转发过50给以上各店地址。
2,0,8,10,2015-05-14,小调查，你们说星座的时候说天平座还是天秤座？还是写作天秤读作天平？
1,0,2,3,2015-05-13,茶颜部分产品，涨一块钱，跟大家报备一声，详情请戳 可以投票了！  里面有投票，欢迎大家表达自己的意见
4,0,18,22,2015-05-12,骗子脸皮越来越厚了，请意图加盟茶颜的盆友们不要上当  @长沙茶颜悦色
0,0,7,7,2015-05-12,肯德基  的微博: 【520爱情选择题 第一发】青梅竹马的双鱼男与巨蟹女能否再续美味情缘，故事会走向A还是B 各位编剧快来完成这道爱情选择题，评论并转发本微博，给出你的选择，并用一句话预测接下来的剧情。小肯将根据大家的选择，在5月14日播出故事第二发，参与即有机会赢ipad Air哦~  #初恋会走到最后吗？#
2,0,0,2,2015-05-12,茶颜悦色官方微博  的微博: 那些卖粉微博真的不要关注我了好吗？每天就增加那么四五个粉，看到右上角有提示就好开心地点进去结果看到“立刻涨粉，实时精选推广”，顿时就怒从心中起恶向胆边生，猛击举报。
6,1,5,12,2015-05-12,那些卖粉微博真的不要关注我了好吗？每天就增加那么四五个粉，看到右上角有提示就好开心地点进去结果看到“立刻涨粉，实时精选推广”，顿时就怒从心中起恶向胆边生，猛击举报。
3,0,0,3,2015-05-11,你造吗？在茶颜如果遇上饮品口味和以往不符，是可以免费为你重做一杯的，即使不是当天的也可以哟，详情请戳 一杯奶茶的无限期追偿权
2,1,0,3,2015-05-11,乐活长沙  的微博: 萧敬腾出道八周年，全国各地发来贺电 你那里还好么？
1,1,0,2,2015-05-11,墨冉千汐_善待未亡人组织  的微博: 我觉得像柳永、李清照、李煜之类文风比较悲戚的婉约派词人们应该组个队，就叫“赋愁者联盟”。
1,0,1,2,2015-05-11,literally风中凌乱……
3,0,4,7,2015-05-08,二木子布  的微博: #麻杆和大奶# 放个差不多的合集，现实生活虽然艰辛，但是点点滴滴还是有快乐
0,0,5,5,2015-05-08,膝盖以下湿透
1,1,0,2,2015-05-06,三吼君  的微博: 谁娶了多愁善感的你，谁他妈倒霉到底
2,0,0,2,2015-05-06,立夏。
3,0,15,18,2015-05-02,苦糖是个丑胖丑胖的老阿姨  的微博: 另外一家店，我不造在哪？ @茶颜悦色长沙  只知道四家  天心阁/体育馆
5,1,5,11,2015-05-02,阿雪雪的圈  的微博: 每每想喝她们家的奶茶都要从河西跑到河东（没错我就是在控诉！），今天人好多人好多人好多嘤嘤嘤 @茶颜悦色长沙
1,2,1,4,2015-04-30,新浪湖南  的微博: 【长沙地铁发行一周年纪念卡啦！】长沙地铁2号线试运营一周年纪念卡昨天正式对外发售。纪念卡按套发行，首发5000套，每套2张卡，分别以“杜甫江阁夜景”和“湖湘青山绿水自然风景”为设计元素，面值共200元，每张内含17元卡片工本费和83元乘车金额。持卡坐地铁9折，公交7折。 长沙地铁2号线运行一周年
2,0,0,2,2015-04-30,郑倚月  的微博: 郑板桥是有鉴赏力的。另，亦可知晚清男风之盛
0,0,12,12,2015-04-29,莫七里八里C  的微博: 为了一个人 3天买了9杯声声乌龙 只为看她一眼  其实也蛮好喝的 也算是真爱粉了吧？ @长沙茶颜悦色
